transaction_id|transaction_date|transaction_time|transaction_qty|store_id|store_location|product_id|unit_price|product_category|product_type|product_detail
148530|2023-06-30|08:08:50|2|8|Hell's Kitchen|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148571|2023-06-30|08:18:07|1|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148592|2023-06-30|08:24:38|1|3|Astoria|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148639|2023-06-30|08:43:53|1|3|Astoria|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148795|2023-06-30|09:44:31|2|3|Astoria|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148814|2023-06-30|09:51:03|1|8|Hell's Kitchen|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148842|2023-06-30|10:01:21|1|3|Astoria|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148900|2023-06-30|10:21:53|2|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
148965|2023-06-30|10:40:03|2|8|Hell's Kitchen|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149065|2023-06-30|11:31:21|2|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149079|2023-06-30|11:42:44|1|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149195|2023-06-30|14:21:43|3|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149198|2023-06-30|14:22:01|2|5|Lower Manhattan|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149250|2023-06-30|15:35:22|1|8|Hell's Kitchen|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
149400|2023-06-30|18:44:37|2|3|Astoria|66|0.80|Flavours|Sugar free syrup|Sugar Free Vanilla syrup
3382|2023-01-07|08:35:18|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
3389|2023-01-07|08:35:35|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
3453|2023-01-07|09:19:48|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
3522|2023-01-07|10:14:20|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
3533|2023-01-07|10:25:49|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
3778|2023-01-07|18:06:25|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4050|2023-01-08|10:12:05|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4073|2023-01-08|10:28:10|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4077|2023-01-08|10:36:29|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4093|2023-01-08|10:43:40|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4355|2023-01-08|18:43:38|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
4971|2023-01-10|06:33:33|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
4976|2023-01-10|06:36:38|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5016|2023-01-10|07:16:22|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5114|2023-01-10|08:24:10|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
5128|2023-01-10|08:31:58|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5362|2023-01-10|11:20:17|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5367|2023-01-10|11:25:51|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5397|2023-01-10|13:15:28|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5533|2023-01-10|18:11:23|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5564|2023-01-11|06:04:41|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5724|2023-01-11|08:38:20|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
5745|2023-01-11|08:54:15|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5797|2023-01-11|09:47:31|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
5799|2023-01-11|09:48:27|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
5853|2023-01-11|10:27:13|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5867|2023-01-11|10:39:06|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
5880|2023-01-11|10:47:43|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
5906|2023-01-11|11:27:56|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6060|2023-01-11|17:17:14|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6075|2023-01-11|17:55:53|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6078|2023-01-11|18:06:57|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6135|2023-01-12|06:41:44|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6154|2023-01-12|06:56:13|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6267|2023-01-12|08:45:07|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6275|2023-01-12|08:50:17|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6391|2023-01-12|10:27:14|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6399|2023-01-12|10:35:51|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6410|2023-01-12|10:44:30|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6426|2023-01-12|10:59:00|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6431|2023-01-12|11:11:30|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6449|2023-01-12|11:51:38|3|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6451|2023-01-12|11:54:25|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6477|2023-01-12|13:09:43|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6631|2023-01-12|18:33:48|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6673|2023-01-13|07:19:27|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6700|2023-01-13|07:43:03|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6713|2023-01-13|07:51:50|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
6760|2023-01-13|08:23:47|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
6801|2023-01-13|08:42:46|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6922|2023-01-13|09:48:29|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
6952|2023-01-13|10:04:15|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7010|2023-01-13|10:34:50|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7119|2023-01-13|13:52:33|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7157|2023-01-13|15:17:24|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7237|2023-01-13|18:11:40|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7243|2023-01-13|18:34:38|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7333|2023-01-14|08:13:25|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7352|2023-01-14|08:19:23|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7366|2023-01-14|08:25:23|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7412|2023-01-14|08:44:43|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7415|2023-01-14|08:46:34|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7418|2023-01-14|08:47:49|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7420|2023-01-14|08:47:56|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7461|2023-01-14|09:19:23|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7579|2023-01-14|10:14:19|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7593|2023-01-14|10:18:20|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7595|2023-01-14|10:19:17|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7630|2023-01-14|10:52:06|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7655|2023-01-14|11:11:59|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7660|2023-01-14|11:40:03|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7788|2023-01-14|17:39:21|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7836|2023-01-14|19:38:23|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7840|2023-01-14|19:49:41|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7867|2023-01-15|06:29:03|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7902|2023-01-15|07:13:30|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7929|2023-01-15|07:34:30|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
7939|2023-01-15|07:40:40|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
7948|2023-01-15|07:48:30|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
7991|2023-01-15|08:12:54|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8047|2023-01-15|09:02:02|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8244|2023-01-15|10:55:58|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
8338|2023-01-15|13:38:39|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
8345|2023-01-15|13:44:22|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
8522|2023-01-16|06:11:55|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
8528|2023-01-16|06:32:48|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
8568|2023-01-16|07:13:46|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8585|2023-01-16|07:27:17|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
8600|2023-01-16|07:35:06|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
8640|2023-01-16|07:56:28|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8678|2023-01-16|08:24:24|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
8747|2023-01-16|09:10:43|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8788|2023-01-16|09:42:31|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
8848|2023-01-16|10:23:01|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
8901|2023-01-16|10:57:40|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9154|2023-01-17|06:26:01|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9246|2023-01-17|07:52:11|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9267|2023-01-17|08:06:11|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
9273|2023-01-17|08:10:20|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9292|2023-01-17|08:28:35|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
9323|2023-01-17|08:54:39|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9390|2023-01-17|09:53:28|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9412|2023-01-17|10:09:49|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9471|2023-01-17|10:39:02|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
9474|2023-01-17|10:40:06|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9625|2023-01-17|16:45:25|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9714|2023-01-18|07:09:22|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9725|2023-01-18|07:15:32|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9727|2023-01-18|07:15:49|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9747|2023-01-18|07:28:43|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9754|2023-01-18|07:32:12|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9766|2023-01-18|07:40:30|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9789|2023-01-18|07:58:49|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9798|2023-01-18|08:02:31|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
9806|2023-01-18|08:13:47|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9877|2023-01-18|09:12:30|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9907|2023-01-18|09:34:08|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
9925|2023-01-18|09:44:21|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9956|2023-01-18|10:03:49|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
9960|2023-01-18|10:04:23|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
9980|2023-01-18|10:12:53|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10107|2023-01-18|13:13:12|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
10151|2023-01-18|14:59:57|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10174|2023-01-18|15:50:29|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10206|2023-01-18|16:50:45|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10259|2023-01-18|19:41:51|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
10313|2023-01-19|07:00:17|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10333|2023-01-19|07:13:30|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10417|2023-01-19|08:12:54|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10419|2023-01-19|08:13:30|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10434|2023-01-19|08:21:37|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10477|2023-01-19|09:02:02|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10505|2023-01-19|09:22:24|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10593|2023-01-19|10:27:17|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10598|2023-01-19|10:30:23|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10603|2023-01-19|10:31:46|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10613|2023-01-19|10:36:20|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10688|2023-01-19|12:16:04|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10696|2023-01-19|12:26:39|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10766|2023-01-19|15:06:54|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
10781|2023-01-19|15:37:03|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
10816|2023-01-19|17:03:41|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10819|2023-01-19|17:07:53|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10850|2023-01-19|18:18:53|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
10867|2023-01-19|19:05:10|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11049|2023-01-20|09:03:05|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11103|2023-01-20|09:33:45|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11135|2023-01-20|10:01:40|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11147|2023-01-20|10:10:33|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11170|2023-01-20|10:23:32|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11174|2023-01-20|10:26:18|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11201|2023-01-20|10:44:24|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11256|2023-01-20|13:04:27|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11280|2023-01-20|14:08:51|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11318|2023-01-20|15:38:04|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11453|2023-01-20|20:34:59|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11461|2023-01-21|07:06:39|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11464|2023-01-21|07:08:18|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11565|2023-01-21|08:30:17|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11639|2023-01-21|09:11:50|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
11654|2023-01-21|09:19:23|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
11669|2023-01-21|09:27:50|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11673|2023-01-21|09:30:13|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
11709|2023-01-21|09:49:05|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11728|2023-01-21|09:55:33|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
11795|2023-01-21|10:30:19|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11815|2023-01-21|10:42:03|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
11840|2023-01-21|10:57:52|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
11955|2023-01-21|15:40:56|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12043|2023-01-21|19:38:23|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
12076|2023-01-22|06:42:28|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
12080|2023-01-22|06:44:50|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12126|2023-01-22|07:48:32|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12160|2023-01-22|08:32:01|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12267|2023-01-22|10:44:18|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12351|2023-01-22|12:45:16|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12612|2023-01-23|07:50:48|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12657|2023-01-23|08:29:04|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12698|2023-01-23|09:10:25|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12770|2023-01-23|10:11:25|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
12984|2023-01-23|15:34:05|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13047|2023-01-23|17:19:38|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
13350|2023-01-24|09:58:44|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13410|2023-01-24|10:51:20|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13467|2023-01-24|12:05:47|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13522|2023-01-24|13:32:40|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13561|2023-01-24|14:36:01|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
13574|2023-01-24|14:56:56|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13582|2023-01-24|15:01:12|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
13594|2023-01-24|15:22:03|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
14077|2023-01-25|12:50:48|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
14338|2023-01-26|06:55:47|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
14451|2023-01-26|08:40:16|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
14476|2023-01-26|08:58:24|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
14478|2023-01-26|08:58:44|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
14530|2023-01-26|09:43:53|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
14822|2023-01-26|17:35:50|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
14943|2023-01-27|08:10:20|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
14964|2023-01-27|08:27:35|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
15076|2023-01-27|09:53:55|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
15276|2023-01-27|14:02:35|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
15321|2023-01-27|15:18:45|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
15375|2023-01-27|17:04:13|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
15426|2023-01-27|18:19:44|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
16402|2023-01-30|06:22:37|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
16601|2023-01-30|10:07:05|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
16604|2023-01-30|10:09:49|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
16857|2023-01-30|18:36:14|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
16897|2023-01-31|06:56:13|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
16961|2023-01-31|08:05:37|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
17183|2023-01-31|11:54:25|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
20786|2023-02-07|08:35:18|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
20834|2023-02-07|09:19:48|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
20925|2023-02-07|10:14:20|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
21160|2023-02-07|18:06:25|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
21346|2023-02-08|09:02:11|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
21455|2023-02-08|10:28:10|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
21483|2023-02-08|10:43:40|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
21780|2023-02-08|18:43:38|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
22404|2023-02-10|06:36:38|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
22461|2023-02-10|07:21:13|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
22698|2023-02-10|10:05:58|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
22752|2023-02-10|10:38:05|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
22797|2023-02-10|11:20:17|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
22802|2023-02-10|11:23:45|1|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
22828|2023-02-10|12:24:33|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
22882|2023-02-10|14:35:12|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
22947|2023-02-10|16:41:07|2|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
23131|2023-02-11|07:58:27|1|3|Astoria|67|0.80|Flavours|Regular syrup|Chocolate syrup
23137|2023-02-11|08:05:37|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
23191|2023-02-11|08:36:55|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
23195|2023-02-11|08:38:20|2|5|Lower Manhattan|67|0.80|Flavours|Regular syrup|Chocolate syrup
23230|2023-02-11|08:59:56|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
23256|2023-02-11|09:20:33|1|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
23328|2023-02-11|10:27:13|2|8|Hell's Kitchen|67|0.80|Flavours|Regular syrup|Chocolate syrup
